location,plot,treeID,canopy,rep,leaf,test,species,E,A,Ca,Ci,Pci,Pca,gsw,TleafEB,RHcham,Qin,Qabs,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,date_licor,date_collected,DBH,Height,Size_Class,concat
BRF,7,5,high,1,2,kok,pigl,0.001966808,9.668908945,391.8609927,278.7206447,27.10060809,38.10148761,0.149517258,25.69999432,60.21553857,400.19,337.3590002,3.882,391.861,399.966,20.6739,19.1785,500.02,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001928121,5.813368002,394.8669956,324.719722,31.5727993,38.39328367,0.151991543,25.35423909,60.12883477,199.972,168.5746862,3.882,394.867,399.972,20.4439,18.9774,499.962,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001916818,4.598086752,395.8729965,339.5935227,33.01951048,38.49170166,0.15444587,25.17037986,60.34509011,150.066,126.5039283,3.882,395.873,400.032,20.3484,18.8905,500.012,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001938069,2.749143118,397.2479979,361.2600303,35.130844,38.6305051,0.15879616,24.97330205,60.27532611,99.8128,84.14153066,3.882,397.248,399.98,20.1494,18.6751,500.033,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.00188906,2.521760286,397.5129981,362.9137645,35.29258798,38.6572895,0.153469319,24.97068279,60.01795287,90.1852,76.0243539,3.882,397.513,400.054,20.0558,18.6185,499.983,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001867332,2.052217389,397.8319985,368.0822233,35.79669594,38.68991813,0.152422348,24.95428702,60.15354498,79.9954,67.43402253,3.882,397.832,400.002,20.0857,18.6651,500.027,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001867027,1.767066084,398.0619987,371.3999601,36.11897952,38.71188671,0.152753744,24.92939514,60.16411396,75.1,63.30780021,3.882,398.062,400.011,20.0652,18.6447,499.991,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001849863,1.587043678,398.2059988,373.4971615,36.32259791,38.72553227,0.152585257,24.85540221,60.29955123,70.1285,59.11673574,3.882,398.206,400.01,20.0227,18.6153,500.027,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001849234,1.285349518,398.456999,376.9928691,36.66179205,38.74913517,0.152871859,24.79619363,60.226151,64.9264,54.73226545,3.882,398.457,400.027,19.9341,18.527,500.009,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001841321,1.006153532,398.6619992,380.0626678,36.95885816,38.7675337,0.151789396,24.77361541,60.07162389,60.0158,50.59238952,3.882,398.662,400.013,19.8602,18.4591,500.039,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001830823,0.745802758,398.8559994,382.968042,37.2403391,38.78530593,0.150690126,24.79035138,60.05802718,55.0569,46.41101666,3.882,398.856,400.002,19.8785,18.4853,499.998,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001849816,0.505937665,399.0769996,385.7025977,37.50533953,38.80585315,0.150879357,24.8489312,59.8156592,49.911,42.07374318,3.882,399.077,400.043,19.8794,18.4717,499.981,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001832342,0.220191549,399.2659998,388.9513463,37.82129994,38.82428812,0.149635711,24.88034328,59.94781619,44.9369,37.880487,3.882,399.266,400.005,19.9609,18.5666,499.976,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.00184268,-0.043130258,399.449,391.9560363,38.11226634,38.84085273,0.149965903,24.91330583,59.86652504,40.0031,33.72048387,3.882,399.449,399.987,19.9823,18.5802,499.989,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001819181,-0.284009665,399.6890002,394.8268058,38.39048304,38.86325233,0.147729679,24.92493643,59.8416014,35.1159,29.60117365,3.882,399.689,400.033,19.9867,18.6026,500.03,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001734602,-1.345067898,400.458001,407.9579015,39.66635364,38.93712716,0.140426615,25.05765541,60.12556019,15.1475,12.76739302,3.882,400.458,399.953,20.238,18.9185,499.996,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.00175117,-1.525993041,400.6510011,410.1484541,39.87735897,38.95395346,0.140538364,25.10676661,59.87893655,9.91183,8.354442664,3.882,400.651,400.011,20.2259,18.8939,500.041,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.00168298,-1.724301532,400.8450013,413.2473627,40.17742353,38.97162048,0.136978378,24.99912514,60.24641707,5.23765,4.413120126,3.882,400.845,400.03,20.2055,18.9252,499.986,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001800621,-0.520345802,399.8620004,397.6424542,38.66261994,38.87842555,0.145771237,24.99816859,59.91907995,30.1759,25.43657357,3.882,399.862,400.017,20.1007,18.7309,500.037,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001804521,-0.803091167,400.0750006,400.9793924,38.98707676,38.89914308,0.145388288,25.03013531,59.79531097,24.9762,21.05409694,3.882,400.075,400.012,20.1044,18.7316,500.023,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,2,kok,pigl,0.001766088,-1.083050241,400.2860008,404.5522401,39.33440952,38.91960524,0.142798699,25.02816599,59.97173385,19.7874,16.67963798,3.882,400.286,399.994,20.1556,18.8121,500.02,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_2_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.002055419,11.21613307,388.022989,228.6736215,22.23106257,37.72259909,0.121267438,28.12261713,59.62568121,1499.84,1264.3638,4.972,388.023,399.969,22.2321,20.2337,500.017,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001970081,10.71527703,388.6159897,236.7044762,23.01137731,37.77955242,0.121644211,27.84988694,60.01626133,1200.09,1011.6738,4.972,388.616,400.033,22.3666,20.4513,499.982,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001953703,10.1494426,389.1709902,248.0137266,24.11169294,37.83488738,0.124504596,27.63052578,60.12343172,1000.13,843.1080002,4.972,389.171,400.019,22.3624,20.4632,500.031,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001888008,9.441654297,389.8699908,257.4645676,25.03011618,37.90226848,0.12386042,27.40272846,60.16802369,799.99,674.3901002,4.972,389.87,399.991,22.3088,20.4732,499.987,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001799012,6.780686725,392.5709934,297.5890413,28.93207902,38.16637518,0.127190912,26.75801402,60.31511265,400.149,337.3236572,4.972,392.571,400.016,21.9895,20.2399,500,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001776137,3.401034702,395.8979967,345.0735655,33.54781636,38.48893284,0.130421498,26.42498243,60.30859314,199.931,168.5408432,4.972,395.898,399.979,21.797,20.0694,500.027,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001713118,2.269480041,397.0139978,359.1663977,34.9165492,38.59592343,0.125779495,26.3437374,60.05822755,150.137,126.5641712,4.972,397.014,399.947,21.6438,19.9772,500.016,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001662697,0.630313769,398.6629994,381.7635878,37.11209031,38.75491983,0.123471729,26.26208553,60.2064429,99.8107,84.1394903,4.972,398.663,399.949,21.6386,20.0209,499.972,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001732374,0.361585825,399.0439997,385.8700904,37.51135005,38.79201713,0.129073196,26.23067925,60.0992071,90.1942,76.03191092,4.972,399.044,400.091,21.5943,19.9088,499.992,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001621038,-0.078362219,399.4780001,391.8343422,38.09027675,38.83331791,0.120092556,26.24867851,60.09550203,79.9918,67.43101756,4.972,399.478,400.044,21.5927,20.0156,500.017,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001595759,-0.367296554,399.6950004,395.9860341,38.49727778,38.85785895,0.117570967,26.25944939,59.9423976,75.0828,63.29426059,4.972,399.695,399.964,21.5472,19.9946,500.01,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001540567,-0.563856371,399.9490005,399.2048621,38.80965824,38.88200145,0.113195302,26.25604599,59.91380671,69.803,58.84242914,4.972,399.949,400.001,21.5215,20.0225,499.99,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.00150784,-0.81264143,400.2260008,403.2200314,39.2008673,38.90978901,0.112540961,26.1764687,60.34799157,65.0897,54.86974731,4.972,400.226,400.018,21.5707,20.1036,499.984,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001466448,-0.987475631,400.427001,406.3436168,39.50504569,38.92982765,0.108916438,26.12873881,60.11185425,59.8969,50.49218696,4.972,400.427,400.029,21.4186,19.9917,500.036,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001420594,-1.250040429,400.6500012,411.0315523,39.96211355,38.95277809,0.105535035,26.10299693,60.12413957,54.9658,46.33508949,4.972,400.65,399.973,21.381,19.9987,500.049,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001428898,-1.480021015,400.9140014,414.5072154,40.29816806,38.97664313,0.107431412,25.96039041,60.20401338,49.9684,42.12225144,4.972,400.914,400.012,21.2396,19.849,500.042,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001313772,-1.677412279,401.1330016,419.9325245,40.82473728,38.99709704,0.098368025,25.93094013,60.17395492,45.2208,38.11897457,4.972,401.133,399.989,21.1616,19.8828,499.988,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001332304,-1.903386358,401.3800018,423.3472153,41.15561211,39.02007399,0.100183821,25.8857867,60.17695623,39.9361,33.66481264,4.972,401.38,400.019,21.119,19.8221,499.986,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001262455,-2.075723378,401.542002,428.1724619,41.62466171,39.03578928,0.094643369,25.84243827,60.07164179,34.9936,29.49813486,4.972,401.542,399.982,21.0119,19.7829,500.003,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001226521,-2.32325989,401.8540022,433.8697193,42.17622993,39.06400019,0.091808565,25.82254677,60.01789417,30.0319,25.31530181,4.972,401.854,400.034,20.9641,19.7701,500.035,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001153233,-2.495049006,402.0320024,439.8345915,42.75650625,39.08170061,0.086218805,25.82495769,60.09428076,25.0621,21.12567036,4.972,402.032,400.012,20.9763,19.8536,500.009,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001105768,-2.806233462,402.3380027,448.2000992,43.57055847,39.112199,0.082561735,25.80731615,60.07109836,19.794,16.68517197,4.972,402.338,399.99,20.9372,19.8607,500.025,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001026552,-2.95332117,402.5250028,455.4890526,44.27762361,39.12904266,0.076837334,25.76738704,60.20016074,15.104,12.73057164,4.972,402.525,399.999,20.914,19.9145,499.977,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.001018156,-3.226735255,402.8500031,462.1569226,44.92388823,39.15896881,0.076077728,25.75289454,60.10009901,9.82253,8.279132666,4.972,402.85,400.049,20.8658,19.8744,499.964,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,high,1,3,kok,pigl,0.000943005,-3.435379725,403.0280033,472.757306,45.95722182,39.17876491,0.070123102,25.76951136,60.07578682,5.09334,4.292214845,4.972,403.028,399.99,20.8585,19.9404,500.035,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_5_3_1_high_pigl
BRF,7,5,low,1,2,kok,pigl,0.001482029,9.066799674,389.6655144,222.1001445,21.62866814,37.94660339,0.092230924,27.09661482,59.90757238,1499.992857,1264.493954,5.355,389.6655238,399.994619,20.88307143,19.32895714,499.9973333,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001421582,8.886554751,389.8818003,225.2535559,21.93610587,37.96827276,0.091936116,26.80624427,59.95312123,1200,1011.599835,5.355,389.8818095,399.9926667,20.85988095,19.3691619,500.0120476,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001402683,8.706942,390.0778957,230.7314575,22.46955956,37.98735816,0.093152729,26.60195943,59.93497681,999.9998095,842.9999166,5.355,390.0779048,399.9886667,20.82132381,19.35038571,500.019,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001395097,8.383061805,390.4367056,240.39743,23.41021522,38.02123554,0.095511662,26.39463643,60.03459572,800.003,674.4025269,5.355,390.4367143,399.9983333,20.82406667,19.36103333,500.0005714,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001352945,6.63966712,392.3362788,275.2895693,26.80791174,38.20601107,0.098447645,25.97405037,60.19907563,399.9990952,337.1992346,5.355,392.3362857,400.0158571,20.80054762,19.38168571,500.0005714,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001328639,4.352254761,394.7677574,315.9267166,30.76462173,38.44208193,0.099447966,25.76242578,60.16644686,199.9981429,168.5984546,5.355,394.7677619,399.990619,20.74680476,19.35339524,500.0144762,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001323183,3.691949653,395.4854247,327.6715418,31.9097968,38.51374908,0.099953531,25.68487335,60.17406139,150.0006667,126.4506353,5.355,395.4854286,399.9999048,20.70771905,19.31995238,500.0061905,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.00130281,2.598130493,396.6345687,345.9605714,33.69136158,38.62624753,0.098830868,25.62672558,60.06857352,100.0016857,84.30143807,5.355,396.6345714,399.9704762,20.64957619,19.28312857,500.0181429,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001263203,2.549134802,396.7409497,345.7644765,33.67342898,38.63794318,0.096172094,25.60376818,60.18793154,89.99859524,75.86889048,5.355,396.7409524,400.0077619,20.6606381,19.33572381,500.0093333,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001220172,2.297863275,397.0128548,348.9741974,33.98642016,38.66488064,0.093043332,25.58664405,60.25269445,80.00190476,67.44158201,5.355,397.0128571,399.9925714,20.65944286,19.37968571,500.019381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001236202,2.142904559,397.1784263,352.2839898,34.30650758,38.67846706,0.094267625,25.5831012,60.20194315,74.9991381,63.22422244,5.355,397.1784286,399.9993333,20.64965238,19.35301905,499.9999048,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001215485,2.023790326,397.3031884,353.6531307,34.43765584,38.68816441,0.092239469,25.59933309,60.08256431,69.99937619,59.00948895,5.355,397.3031905,399.9878095,20.62898095,19.35408095,500.0118571,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001195804,1.815027453,397.541141,356.8680579,34.74908306,38.70951692,0.090420216,25.60202753,59.97519642,65.00110476,54.79589295,5.355,397.5411429,399.9941429,20.5958381,19.34152381,500.005619,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001165349,1.697925538,397.6930935,358.2634921,34.88283427,38.72195347,0.087982706,25.60733544,59.97204929,60.0011619,50.58097789,5.355,397.6930952,400.0079048,20.59860952,19.37624286,500.005381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001139235,1.478927278,397.9434747,361.9828653,35.24493678,38.74628871,0.086223433,25.59614797,60.07021763,55.0003381,46.3652119,5.355,397.9434762,400.0129048,20.61615238,19.42120952,500.0100952,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001130138,1.322569174,398.117951,364.8706724,35.52538717,38.76248605,0.085539454,25.58752541,60.05301025,49.99837143,42.14859762,5.355,398.1179524,400.0162857,20.6029,19.41746667,500.003,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001057824,1.094878401,398.3742846,367.9535645,35.82481661,38.78664881,0.07990271,25.60253539,60.12902396,45.0014381,37.93624934,5.355,398.3742857,399.9981905,20.63083333,19.52130476,500.0122381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001058622,0.843390405,398.6372848,373.222549,36.33729834,38.81170092,0.07981339,25.62293614,60.08942247,39.99993333,33.71995231,5.355,398.6372857,399.9924762,20.64831429,19.53798095,500.0182381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001045172,0.692042882,398.8310945,376.1025025,36.6170126,38.82984855,0.078181591,25.65042345,59.8655045,34.99997143,29.50496009,5.355,398.8310952,400.0186667,20.60667143,19.51040476,500.0209048,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.001023194,0.436531522,399.1005234,381.337235,37.12846381,38.85796607,0.076192104,25.66988998,59.76173758,30.00010476,25.29007668,5.355,399.1005238,400.005381,20.59243333,19.51918095,500.0102381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000993505,0.198162342,399.3505712,386.4350488,37.62479194,38.88229652,0.073756805,25.69402449,59.74155794,25.00038571,21.07532161,5.355,399.3505714,399.9876667,20.61128095,19.56927143,500.0496667,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000935468,-0.447995604,400.094429,401.7986989,39.12038984,38.95445675,0.069212129,25.70822601,59.70327405,10.00061476,8.430513473,5.355,400.0944286,400.0154762,20.61425238,19.63304286,500.0119048,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000916713,-0.616025928,400.268953,406.1442852,39.54211148,38.97009052,0.067822253,25.70228729,59.70737124,5.000156667,4.215166728,5.355,400.2689524,400.0021905,20.60889524,19.64739524,500.034,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000956624,-0.214425534,399.8396193,396.0481678,38.56131112,38.93046657,0.070949396,25.70049908,59.75432053,15.00037619,12.64530882,5.355,399.839619,400.019619,20.623,19.61960476,500.0097143,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000953077,0.039938545,399.5688095,390.0438622,37.97674874,38.90414836,0.070699577,25.70045645,59.78402758,20.00038095,16.86034143,5.355,399.5688095,400.0194286,20.62648571,19.62682381,500.014381,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,2,kok,pigl,0.000589913,-1.115826642,400.9493821,433.5058711,42.200898,39.03159128,0.043033137,25.73498073,59.83040221,0,0,5.355,400.949381,400.0076667,20.59779524,19.97902381,500.0093333,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_2_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.00110116,0.591820728,399.1699995,377.2979611,36.72200703,38.85078914,0.075458042,27.19978723,60.16132663,45.1602,38.0680688,4.208,399.17,400.038,22.6976,21.7919,500.001,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001101615,0.331273721,399.3659997,383.0653511,37.28263077,38.86912525,0.075715787,27.17639833,60.20211629,39.9358,33.66455975,4.208,399.366,400.015,22.6891,21.7831,500.046,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001076555,0.117591769,399.5769999,387.7208589,37.73542282,38.88933674,0.073914882,27.17163758,60.17825743,34.97,29.47830021,4.208,399.577,400.038,22.6718,21.7863,499.993,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001061508,-0.115352162,399.7190001,392.9225815,38.24258119,38.90406669,0.072711876,27.16558787,60.0846139,30.0659,25.34387358,4.208,399.719,399.979,22.6291,21.756,500.028,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001029976,-0.253844417,399.8930002,396.3007349,38.57191525,38.92155012,0.070340602,27.17734637,60.03618979,25.0583,21.12336716,4.208,399.893,400.026,22.6218,21.7746,500.011,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001004408,-0.523111277,400.1430004,402.9609267,39.22035865,38.94608869,0.068756333,27.18154768,60.16340271,20.1374,16.97390865,4.208,400.143,400.041,22.6728,21.8467,500.027,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.000986199,-0.677553263,400.2910006,406.9965227,39.61284005,38.96019375,0.067398668,27.18371922,60.12070451,14.9245,12.58009332,4.208,400.291,400.053,22.6602,21.849,499.986,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.000957895,-0.921868984,400.4670008,413.5970546,40.25648081,38.9784984,0.065498031,27.17218181,60.14473532,9.95843,8.393576908,4.208,400.467,400.014,22.65,21.8621,500.003,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.000940076,-1.039593575,400.6130009,417.1207896,40.5982235,38.99152608,0.06415275,27.17588638,60.0941359,4.99772,4.211605875,4.208,400.613,400.055,22.6368,21.8635,499.973,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.0012296,1.783850235,398.1089985,354.6315207,34.51899743,38.75099277,0.083774769,27.34538343,60.17542962,80.0455,67.47613656,4.208,398.109,400.022,22.8943,21.8833,500.069,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001234488,1.637638032,398.2089987,357.7854087,34.82663257,38.76144233,0.084402322,27.31766659,60.21540882,74.8171,63.06955556,4.208,398.209,400.001,22.8803,21.8651,499.987,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001235213,1.453103857,398.3659988,361.544214,35.19383168,38.77817807,0.084654541,27.27508646,60.18654711,69.8974,58.92200846,4.208,398.366,400.003,22.8181,21.8023,500.017,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
BRF,7,5,low,1,1,kok,pigl,0.001479303,8.437116712,392.427993,215.5472675,20.98275936,38.20146847,0.081423689,29.06113122,60.01643477,1500.11,1264.5909,4.208,392.428,400.017,23.4077,22.1919,500.016,22/06/2017,22/06/2017,NA,NA,NA,2017-06-22_BRF_1_5_1_1_low_pigl
